ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,QUANT_BANKING_ACCOUNTS,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_LOAN_IN_THE_APPLICATION,TARGET_LABEL_BAD=1,LOAN_AMOUNT_REQUESTED,ID_CLIENT
19,F,C,37,Y,31,12,P,36,Y,Y,12,712,0,Y,0,400,0,0,11655.17696,4474
22,F,D,41,Y,31,18,P,420,N,Y,48,72,0,Y,0,700,1,0,21565.79602,4475
22,M,S,20,Y,31,6,P,60,N,Y,12,999,0,Y,0,220,0,0,24446.01629,4476
15,F,C,38,Y,31,18,P,12,N,Y,0,999,0,Y,0,0,0,0,4127.736593,4477
21,M,S,32,Y,31,20,P,384,Y,Y,84,950,0,Y,0,1000,0,0,14956.49952,4478
25,F,S,25,Y,31,18,P,144,N,Y,0,950,0,Y,0,250,0,0,19558.12671,4479
20,F,C,51,Y,31,12,P,24,N,Y,0,13,0,Y,0,540,0,0,25747.75058,4480
24,M,S,37,Y,31,20,P,84,N,Y,72,999,0,Y,0,411,0,0,13625.17986,4481
16,F,S,20,Y,31,25,P,120,Y,Y,12,205,0,Y,0,200,0,0,22416.29972,4482
7,F,C,19,Y,5,18,P,240,N,Y,12,717,0,Y,0,1600,0,0,13063.25569,4483
25,F,C,46,Y,31,3,P,48,Y,Y,276,264,0,Y,0,1076,0,0,15132.3259,4484
1,M,S,26,Y,31,12,P,12,Y,Y,36,262,0,Y,0,920,1,0,12191.72776,4485
24,F,S,20,N,50,12,C,240,N,Y,24,911,0,Y,0,403,0,0,16241.81557,4486
2,M,S,22,N,50,18,P,24,Y,Y,36,28,0,Y,0,220,0,0,27166.14876,4487
3,F,D,60,Y,31,12,P,300,N,Y,0,703,0,Y,0,270,0,0,14494.24139,4488
1,F,S,50,N,50,18,P,360,N,Y,60,26,0,Y,0,414,0,0,18061.72607,4489
20,F,O,48,Y,31,20,P,144,Y,Y,276,19,0,Y,0,1383,2,0,17109.13626,4490
4,F,C,37,Y,31,18,P,48,Y,Y,24,729,0,Y,0,1000,0,0,7488.013265,4491
20,F,C,51,Y,31,12,A,48,N,Y,12,950,0,Y,0,650,0,0,3329.597154,4492
8,F,S,19,Y,31,8,P,24,N,Y,12,950,0,Y,0,300,0,0,9302.311915,4493
25,F,S,30,Y,50,8,P,360,Y,Y,0,68,0,Y,0,492,0,0,22688.31532,4494
25,F,C,22,Y,31,18,C,156,Y,Y,36,24,0,Y,0,279,0,1,10531.9892,4495
15,F,C,39,Y,31,8,P,168,N,Y,12,19,0,Y,0,411,0,0,14705.48536,4496
8,F,S,57,Y,38,12,P,192,Y,Y,240,853,0,Y,0,1315,0,0,21179.33072,4497
24,F,C,45,Y,50,18,P,120,N,Y,60,950,3000,Y,0,400,0,0,12648.06608,4498
24,F,S,19,Y,31,18,C,228,N,Y,12,30,0,Y,0,250,0,1,16631.45969,4499
25,M,S,20,Y,31,8,C,252,Y,Y,0,999,0,N,0,276,0,0,8011.249238,4500
15,F,C,47,Y,50,25,A,48,N,Y,0,999,0,Y,0,200,0,0,23954.99699,4501
15,F,S,35,N,31,28,O,36,N,Y,0,999,0,Y,0,0,0,0,16686.59145,4502
16,M,O,33,Y,31,12,P,144,N,Y,36,953,0,Y,0,446,0,0,17486.81714,4503
22,F,S,34,Y,50,18,P,120,N,Y,12,205,0,Y,0,200,0,1,23391.96967,4504
17,F,S,19,Y,31,18,P,108,Y,Y,24,999,0,Y,0,350,0,0,8482.622545,4505
22,F,D,67,Y,50,12,P,540,N,Y,60,13,0,Y,0,180,0,0,7863.333393,4506
20,F,V,65,Y,31,12,P,240,N,Y,0,13,0,Y,0,360,0,0,8681.700211,4507
22,M,S,32,Y,31,25,P,36,N,Y,48,251,0,Y,0,280,0,0,6034.742916,4508
55,F,C,24,N,50,12,A,48,Y,Y,24,205,0,N,0,540,0,0,13681.78441,4509
10,F,S,58,N,50,18,P,264,Y,Y,60,205,0,Y,0,300,0,0,21151.63696,4510
19,M,S,20,N,31,18,C,36,N,Y,0,999,0,Y,0,0,0,1,25480.90966,4511
21,F,C,40,Y,31,25,P,12,Y,Y,0,999,8513,Y,0,0,1,0,28918.67423,4512
21,F,S,30,Y,31,18,O,12,Y,Y,12,205,0,Y,0,220,0,0,5089.22015,4513
4,F,S,18,Y,31,12,A,12,N,Y,12,514,0,Y,0,519,0,0,29824.89798,4514
22,M,S,22,N,50,12,P,264,N,Y,12,63,0,Y,0,270,0,0,13636.95418,4515
25,M,S,34,Y,31,18,P,0,Y,Y,0,863,0,Y,0,1120,0,0,26427.3158,4516
55,F,S,37,Y,50,6,P,240,N,Y,60,999,0,Y,0,200,0,0,4517.31922,4517
24,M,S,18,N,50,3,P,84,N,Y,12,950,0,Y,0,400,0,1,9496.629226,4518
23,F,D,37,Y,31,25,P,12,Y,Y,36,950,0,Y,0,283,0,0,19666.53268,4519
5,M,C,30,Y,5,1,P,48,Y,Y,0,60,0,Y,0,360,0,0,13960.25128,4520
8,M,S,38,Y,31,25,P,60,N,Y,12,310,0,Y,0,230,0,1,6105.21672,4521
16,M,S,19,N,31,20,P,96,N,Y,12,999,0,Y,0,245,0,0,11692.503,4522
17,F,D,44,Y,31,8,P,144,Y,Y,12,999,0,Y,0,500,0,0,8138.198856,4523
22,F,C,55,N,50,12,P,12,N,Y,240,950,0,Y,0,500,0,0,12544.89977,4524
7,M,C,26,N,50,12,P,12,Y,Y,48,514,0,Y,0,660,1,0,25161.08846,4525
22,F,S,18,Y,31,18,P,60,N,Y,12,999,0,Y,0,464,0,1,15350.68214,4526
24,M,C,24,Y,31,18,P,288,Y,Y,36,514,0,Y,0,645,1,0,5571.577993,4527
55,F,C,28,Y,31,12,P,48,Y,Y,24,654,0,Y,0,330,0,0,8901.698447,4528
24,F,S,29,Y,50,20,C,36,Y,Y,36,110,0,Y,0,223,0,0,19970.42828,4529
22,F,S,28,N,50,20,A,240,N,Y,12,703,0,Y,0,180,0,0,3202.190187,4530
1,F,D,46,Y,23,1,P,24,N,Y,12,131,0,Y,0,2000,0,1,18252.21229,4531
20,M,O,32,Y,31,18,P,168,N,Y,84,508,0,Y,0,591,1,0,20580.14618,4532
22,F,V,67,Y,50,25,P,360,N,Y,204,703,0,Y,0,180,0,0,25415.4573,4533
25,F,S,18,N,50,18,C,48,N,Y,12,853,0,Y,0,300,0,1,6923.533736,4534
14,F,D,34,Y,31,25,P,12,Y,Y,12,305,0,Y,0,700,0,0,2110.927246,4535
25,F,C,42,Y,31,8,P,96,Y,Y,12,124,0,Y,0,400,0,0,15134.97619,4536
24,F,C,40,N,50,23,P,240,Y,Y,72,26,0,Y,0,355,0,0,1657.58873,4537
25,M,C,34,Y,31,18,P,24,Y,Y,48,652,0,Y,0,1200,1,0,29826.75664,4538
15,M,S,41,Y,31,25,C,72,Y,Y,204,921,0,Y,0,3000,0,0,11385.89397,4539
17,F,C,48,Y,31,8,P,24,N,Y,12,999,0,Y,0,200,0,0,24311.43548,4540
55,F,S,24,N,50,3,P,180,N,Y,72,950,0,Y,0,400,0,0,7420.167972,4541
25,F,C,32,N,31,18,P,360,Y,Y,24,205,0,Y,0,290,0,0,6629.698861,4542
13,M,S,24,Y,31,18,P,144,Y,Y,12,514,0,Y,0,600,2,0,18711.59712,4543
12,M,S,26,Y,31,20,C,240,N,Y,12,301,0,Y,0,225,0,0,16542.52537,4544
55,M,C,50,N,31,8,O,600,N,Y,0,508,0,Y,0,660,0,0,6344.524444,4545
17,M,S,28,Y,31,1,P,12,N,Y,12,999,0,Y,0,400,0,1,16965.95106,4546
24,F,S,51,N,31,25,P,12,N,Y,36,13,0,Y,0,383,0,0,1816.944195,4547
25,F,S,36,Y,31,18,A,12,Y,Y,12,205,0,Y,0,350,0,0,16467.30227,4548
3,F,S,18,Y,31,18,P,120,Y,Y,24,131,0,Y,0,305,0,0,21760.22129,4549
24,F,O,37,Y,31,18,P,120,N,Y,120,165,0,Y,0,500,0,0,2143.242602,4550
23,M,S,22,Y,31,18,P,264,N,Y,36,999,0,Y,0,800,0,0,15770.77855,4551
23,F,C,23,Y,31,8,A,12,N,Y,72,166,0,Y,0,500,0,1,4805.364194,4552
15,F,S,29,Y,31,11,P,288,Y,Y,36,807,0,Y,0,136,0,0,13789.21451,4553
20,F,S,19,Y,31,12,C,48,Y,Y,12,801,0,Y,0,439,0,0,26688.48546,4554
9,F,S,19,N,50,20,P,204,Y,Y,12,24,0,Y,0,378,0,0,12449.41185,4555
22,M,C,36,N,50,3,A,12,N,Y,12,707,0,Y,0,276,0,0,9026.012536,4556
5,F,C,47,N,50,8,P,48,Y,Y,0,525,0,Y,0,300,0,0,22159.36811,4557
21,F,S,47,Y,31,12,C,24,N,Y,0,13,0,Y,0,674,0,1,21526.47992,4558
24,F,S,19,Y,31,12,P,228,N,Y,12,950,0,Y,0,220,0,0,29853.69454,4559
19,F,C,20,N,50,8,P,216,N,Y,0,999,0,Y,0,500,0,0,8831.370423,4560
12,F,V,49,Y,31,18,A,0,N,Y,0,703,0,Y,0,180,0,1,23716.3704,4561
55,F,C,46,Y,31,16,P,180,N,Y,0,720,750,Y,0,556,0,0,846.2201016,4562
16,F,C,41,Y,31,12,P,12,N,Y,12,522,0,Y,0,874,1,0,18863.30931,4563
25,M,S,22,Y,31,8,P,264,Y,Y,0,26,0,Y,0,201,0,1,28182.856,4564
22,M,O,24,N,31,12,P,288,Y,Y,24,26,0,Y,0,214,0,0,22436.49219,4565
20,F,S,16,Y,31,28,C,48,N,Y,60,100,0,Y,0,700,0,0,5420.377307,4566
25,M,O,58,N,50,25,P,0,N,Y,24,706,0,Y,0,480,0,0,20164.67879,4567
11,F,S,41,N,31,28,P,132,N,Y,372,728,0,Y,0,1000,0,0,23703.55597,4568
20,M,S,41,Y,31,8,O,60,N,Y,60,707,0,Y,0,569,0,0,26977.57145,4569
23,F,C,39,Y,31,20,P,144,Y,Y,48,801,0,Y,0,412,0,0,8048.095289,4570
23,F,S,26,Y,31,18,C,24,Y,Y,24,38,0,Y,0,1548,0,1,4828.234391,4571
25,F,C,42,Y,50,20,A,48,Y,Y,60,65,0,Y,0,260,0,0,5454.25714,4572
19,F,S,27,N,50,8,P,300,Y,Y,12,130,0,Y,0,270,0,1,25139.35353,4573
7,M,S,18,Y,5,12,P,84,Y,Y,12,301,0,N,0,180,0,1,20899.89569,4574
15,M,C,35,Y,31,1,P,108,N,Y,12,702,0,Y,0,1600,1,0,22767.54572,4575
20,F,O,48,Y,31,12,A,12,Y,Y,180,711,0,Y,0,2398,2,0,1620.674471,4576
25,F,C,22,Y,31,28,P,60,N,Y,96,713,0,Y,0,1400,0,0,13682.19229,4577
25,M,S,38,Y,50,12,A,96,Y,Y,120,514,0,Y,0,1050,1,0,28629.10984,4578
25,F,C,30,Y,31,18,P,48,N,Y,48,801,0,Y,0,305,0,0,12711.3992,4579
2,M,C,53,Y,31,12,P,228,N,Y,240,263,0,Y,0,895,1,0,26649.42958,4580
3,F,C,26,Y,31,8,A,24,N,Y,36,950,1100,Y,0,220,0,0,18014.63386,4581
3,M,S,18,Y,50,8,P,216,N,Y,0,514,0,Y,0,270,0,1,15041.65837,4582
24,F,C,49,N,31,3,P,120,Y,Y,48,153,0,Y,0,209,0,0,18713.22545,4583
21,F,C,31,Y,31,3,O,12,Y,Y,12,205,0,N,0,400,0,1,10426.40422,4584
12,F,S,19,N,31,8,C,180,N,Y,0,950,0,Y,0,250,0,1,20276.28941,4585
25,M,C,35,N,31,12,P,48,Y,Y,48,202,0,Y,0,447,0,0,5487.908842,4586
12,M,C,30,Y,31,8,P,96,Y,Y,72,521,0,Y,0,420,0,0,5900.433165,4587
2,F,C,28,Y,31,28,P,24,Y,Y,36,950,0,Y,0,600,0,0,25167.95599,4588
2,M,S,23,Y,31,8,C,12,Y,Y,12,110,0,Y,0,400,0,0,5662.49,4589
24,F,S,58,Y,31,12,P,360,N,Y,12,704,0,Y,0,430,0,0,20195.03443,4590
25,F,C,39,Y,31,23,A,60,N,Y,60,950,3000,Y,0,450,0,0,15162.52654,4591
1,M,C,38,Y,31,12,C,324,N,Y,12,211,0,Y,0,1375,1,0,26848.65584,4592
16,F,S,22,Y,31,18,P,240,Y,Y,12,865,0,Y,0,400,0,0,7692.256468,4593
15,F,C,19,Y,31,20,P,12,Y,Y,0,999,0,Y,0,357,0,0,3932.270668,4594
55,F,V,38,Y,50,28,P,456,N,Y,168,703,0,Y,0,200,0,0,8858.699821,4595
25,F,V,40,N,50,12,P,12,N,Y,48,159,0,Y,0,600,0,0,1113.712151,4596
25,M,O,40,Y,31,25,A,24,N,Y,12,521,0,Y,0,307,0,1,19465.53971,4597
25,F,S,22,Y,31,28,P,240,N,Y,24,712,0,Y,0,450,0,0,23405.83534,4598
24,M,S,25,Y,50,8,C,72,Y,Y,72,514,0,Y,0,754,0,0,25892.44392,4599
16,F,C,40,N,31,25,P,60,N,Y,0,999,0,Y,0,0,0,0,21577.3477,4600
23,F,C,30,N,31,18,P,72,N,Y,48,950,0,Y,0,500,0,0,629.0903225,4601
24,F,S,36,Y,31,28,A,204,N,Y,12,732,0,Y,0,600,0,0,24510.74067,4602
2,M,S,31,Y,31,12,P,360,Y,Y,240,717,0,Y,0,980,0,1,13557.93115,4603
1,M,C,69,Y,31,25,P,120,N,Y,240,13,0,Y,0,5175,1,0,11834.25309,4604
24,F,C,48,N,31,12,P,12,Y,Y,24,855,0,Y,0,435,0,1,3679.092302,4605
24,F,V,62,Y,31,20,P,180,N,Y,0,703,0,Y,0,380,0,0,28652.37725,4606
3,M,O,45,Y,31,28,P,96,N,Y,180,865,0,Y,0,800,1,0,19943.46955,4607
12,F,C,31,Y,31,8,P,72,Y,Y,24,100,0,Y,0,900,0,0,4323.248116,4608
25,F,C,57,Y,31,20,A,168,N,Y,168,305,0,Y,0,2500,0,0,29278.58909,4609
1,F,C,62,Y,31,8,P,372,N,Y,204,38,0,Y,0,735,0,0,7143.021311,4610
15,F,S,25,Y,31,12,P,36,N,Y,0,999,0,Y,0,0,0,0,18693.18446,4611
22,M,O,27,Y,31,1,P,36,N,Y,12,952,0,Y,0,615,1,0,19293.223,4612
21,M,S,21,N,31,25,A,24,Y,Y,12,223,0,Y,0,180,0,0,23683.02156,4613
1,M,S,19,Y,31,8,A,12,N,Y,12,514,0,Y,0,1654,1,0,20435.33758,4614
25,F,S,21,Y,31,8,C,24,Y,Y,0,801,0,Y,0,315,0,0,13262.56165,4615
7,F,C,30,Y,5,20,P,120,Y,Y,36,4,0,Y,0,217,0,0,2521.035643,4616
25,M,C,19,Y,50,8,P,0,Y,Y,0,118,0,Y,0,353,0,0,15835.89556,4617
25,F,S,51,N,31,1,P,384,Y,Y,180,855,0,Y,0,208,0,1,8367.473872,4618
25,F,C,24,N,50,12,P,0,Y,Y,0,205,0,Y,0,320,0,0,24102.60813,4619
9,F,S,20,Y,5,12,C,240,Y,Y,0,654,0,Y,0,272,0,0,29744.5051,4620
55,F,S,37,Y,31,25,A,60,N,Y,60,999,0,Y,0,1300,0,1,21188.47336,4621
22,F,V,56,N,50,20,P,120,Y,Y,12,999,0,Y,0,239,0,0,23821.23433,4622
55,M,C,25,Y,31,18,P,96,Y,Y,24,520,0,Y,0,1200,0,0,17846.18931,4623
55,M,C,53,Y,50,18,P,240,N,Y,72,222,0,Y,0,1319,2,0,17115.81673,4624
23,M,S,27,Y,31,12,P,36,Y,Y,12,999,0,Y,0,730,1,0,18354.21874,4625
12,F,V,65,Y,31,18,P,264,N,Y,0,703,0,Y,0,1101,0,0,13896.66674,4626
24,F,D,42,Y,31,18,C,12,Y,Y,12,38,0,Y,0,625,0,0,5992.307547,4627
23,F,S,27,Y,31,25,A,12,N,Y,12,713,0,Y,0,500,0,0,18722.16464,4628
25,M,C,29,Y,31,6,P,24,N,Y,36,312,0,Y,0,450,0,0,11426.79921,4629
12,M,S,18,Y,31,18,C,180,Y,Y,0,67,0,Y,0,308,0,1,25750.44762,4630
23,F,C,54,Y,31,20,P,480,N,Y,72,13,0,Y,0,994,1,0,22572.44463,4631
25,M,S,23,Y,31,1,A,12,Y,Y,12,60,0,Y,0,420,0,0,15688.40873,4632
21,M,C,43,Y,31,8,P,240,Y,Y,36,515,0,Y,0,3092,1,0,20938.4553,4633
25,F,S,21,Y,31,20,P,120,Y,Y,12,38,0,Y,0,280,0,0,16340.5929,4634
25,F,C,33,Y,31,8,P,132,N,Y,60,130,0,Y,0,375,0,0,23070.46109,4635
25,F,S,35,Y,31,8,O,180,N,Y,144,704,0,Y,0,500,0,0,17125.60574,4636
22,F,C,49,Y,31,8,P,372,N,Y,12,72,0,Y,0,520,0,0,24028.26005,4637
20,F,S,42,Y,31,12,O,252,Y,Y,252,205,0,N,0,350,0,0,5283.411387,4638
23,F,D,51,Y,31,12,P,444,Y,Y,36,301,0,Y,0,382,1,0,5189.544769,4639
1,F,S,18,Y,31,25,P,144,Y,Y,72,24,0,Y,0,438,1,0,13194.3026,4640
21,F,S,39,Y,31,8,P,156,Y,Y,12,855,0,Y,0,265,0,0,18748.73121,4641
25,F,S,31,N,31,20,A,36,Y,Y,12,40,0,Y,0,180,0,0,8887.447323,4642
16,M,S,30,Y,31,23,P,240,Y,Y,12,301,0,Y,0,204,0,1,16584.20707,4643
3,F,C,73,Y,31,20,P,360,N,Y,12,13,0,Y,0,500,2,0,11338.00649,4644
25,M,C,35,Y,31,28,P,12,Y,Y,36,125,0,Y,0,1000,0,1,14140.98317,4645
12,M,O,31,Y,31,20,A,96,Y,Y,24,305,0,Y,0,1500,0,0,6794.664765,4646
14,F,C,44,Y,31,28,P,240,Y,Y,300,712,0,Y,0,982,0,0,5469.072286,4647
24,F,V,31,Y,31,8,P,120,N,Y,24,130,0,Y,0,313,0,0,21834.96608,4648
12,M,C,31,Y,31,8,P,36,N,Y,0,703,0,Y,0,808,0,0,1699.666238,4649
25,F,S,57,Y,31,28,P,24,Y,Y,240,40,0,Y,0,330,0,0,16693.28655,4650
24,M,C,45,Y,31,12,O,228,Y,Y,12,522,0,Y,0,809,1,0,23814.34756,4651
16,F,S,18,Y,31,25,P,60,N,Y,12,999,0,Y,0,220,0,1,6452.531248,4652
24,F,S,25,Y,31,25,P,300,Y,Y,24,999,0,Y,0,240,0,0,11644.89103,4653
7,F,S,19,N,5,12,C,228,Y,Y,12,60,0,Y,0,205,0,0,16071.29058,4654
25,F,C,47,Y,31,28,P,564,Y,Y,60,950,0,Y,0,800,0,0,1716.783754,4655
19,M,S,18,Y,31,18,P,216,Y,Y,12,653,0,Y,0,300,0,1,29318.96193,4656
12,F,C,41,Y,31,12,P,240,Y,Y,12,713,0,Y,0,1145,0,0,27808.41669,4657
3,M,S,24,N,50,8,C,12,Y,Y,0,999,0,Y,0,225,0,1,5993.42772,4658
22,F,S,20,Y,31,18,A,48,Y,Y,0,159,0,Y,0,242,0,0,22301.72978,4659
20,F,S,20,N,31,20,P,12,N,Y,12,43,0,Y,0,300,0,1,24690.02035,4660
3,F,V,30,Y,31,12,P,120,N,Y,36,703,0,Y,0,180,0,0,25674.68305,4661
13,F,S,33,Y,31,20,C,60,Y,Y,12,807,0,Y,0,278,0,0,2053.227439,4662
10,F,C,54,Y,31,12,P,420,N,Y,0,720,578,Y,0,578,0,0,13988.54478,4663
24,M,S,24,N,50,25,C,276,Y,Y,12,63,0,N,0,180,0,1,22590.63148,4664
9,F,S,27,Y,5,18,P,324,N,Y,60,801,0,Y,0,600,0,0,1547.011885,4665
25,M,S,27,Y,50,12,P,36,N,Y,12,804,0,Y,0,900,1,0,999.507865,4666
1,F,S,28,Y,31,25,P,12,N,Y,12,801,0,Y,0,658,0,0,906.6777905,4667
25,F,S,42,Y,31,18,P,96,N,Y,36,950,0,Y,0,1000,0,0,15696.97491,4668
24,F,C,39,N,50,20,P,120,N,Y,60,950,0,Y,0,800,0,0,7660.156998,4669
22,M,C,25,N,50,8,P,36,N,Y,48,254,0,Y,0,324,0,0,942.4171111,4670
20,M,S,20,N,31,12,C,240,Y,Y,12,218,0,Y,0,242,0,1,7709.540115,4671
25,F,S,29,Y,31,28,C,216,N,Y,36,159,0,Y,0,600,0,1,15212.54532,4672
16,M,S,41,Y,31,12,P,360,N,Y,24,953,0,Y,0,700,1,0,15060.91997,4673
15,F,V,66,Y,31,8,P,600,N,Y,12,704,0,Y,0,2568,2,0,10162.90765,4674
9,F,C,29,N,5,18,P,108,Y,Y,0,953,0,Y,0,378,0,0,10059.71718,4675
96,F,C,36,Y,31,12,C,288,Y,Y,48,713,0,Y,0,1570,0,0,2060.140487,4676
22,F,S,23,Y,31,8,P,180,N,Y,12,24,0,Y,0,400,0,0,22882.98866,4677
20,F,S,29,N,50,18,P,132,N,Y,108,205,0,Y,0,280,0,0,7581.795318,4678
6,F,S,23,Y,23,23,P,48,Y,Y,12,205,0,Y,0,180,0,0,14041.5694,4679
16,F,C,50,Y,31,12,P,600,N,Y,12,205,0,Y,0,220,0,0,12864.29422,4680
1,F,V,43,Y,31,8,P,12,N,Y,48,725,0,Y,0,989,0,0,1956.800671,4681
19,M,S,21,Y,31,28,P,240,Y,Y,12,26,0,Y,0,220,0,0,26013.27615,4682
3,F,S,43,Y,31,20,P,432,N,Y,0,703,0,Y,0,360,0,1,21042.65139,4683
23,M,S,39,Y,31,3,P,240,N,Y,12,129,0,Y,0,238,0,0,2917.812876,4684
8,F,S,30,N,50,12,C,72,N,Y,36,26,0,Y,0,205,0,1,26950.88677,4685
23,F,S,19,Y,31,12,P,240,Y,Y,12,950,0,Y,0,600,0,0,807.8986253,4686
10,F,S,29,Y,50,20,C,36,N,Y,0,653,0,Y,0,270,0,0,6792.509958,4687
15,F,S,58,Y,31,8,P,72,N,Y,24,13,0,Y,0,1200,0,0,25086.31021,4688
25,F,S,38,N,31,8,P,120,Y,Y,36,24,0,Y,0,350,0,0,16572.22691,4689
25,F,C,29,Y,31,8,P,72,Y,Y,96,999,0,Y,0,800,0,0,11600.91294,4690
16,M,S,34,Y,31,20,P,120,N,N,24,999,0,Y,0,610,0,1,13574.92394,4691
22,M,D,49,Y,31,8,P,144,N,Y,48,79,0,Y,0,830,1,0,22323.84133,4692
25,M,O,30,Y,31,1,P,96,Y,Y,84,908,0,Y,0,850,0,1,15991.66812,4693
13,F,S,31,N,31,25,P,180,N,Y,24,61,0,Y,0,500,0,1,19888.73744,4694
25,M,S,24,Y,31,23,C,72,N,Y,24,26,0,Y,0,554,0,0,11556.23431,4695
55,F,S,22,Y,31,12,P,276,N,Y,24,205,0,Y,0,220,0,0,29303.8472,4696
24,F,C,43,Y,31,18,P,144,Y,Y,288,999,0,Y,0,1000,0,0,19178.97081,4697
1,M,S,19,N,50,18,C,228,N,Y,0,514,0,Y,0,457,0,0,18721.57337,4698
19,F,S,20,Y,31,25,P,144,N,Y,0,999,0,Y,0,500,0,0,29384.77066,4699
14,F,S,18,N,31,25,P,132,Y,Y,12,950,0,Y,0,250,0,0,1509.17859,4700
1,F,C,33,N,50,28,A,12,N,Y,12,950,0,N,0,300,0,0,16692.16232,4701
23,M,S,25,Y,31,8,P,12,N,Y,12,652,0,Y,0,626,2,0,19065.1931,4702
25,F,V,61,Y,31,8,P,480,N,Y,240,131,0,Y,0,800,0,0,6518.942866,4703
23,F,C,21,Y,31,28,P,12,Y,Y,12,60,0,Y,0,300,0,0,7120.04747,4704
22,M,C,59,Y,31,12,P,60,N,Y,132,13,0,Y,0,914,1,0,2201.67191,4705
55,F,C,38,Y,31,8,P,48,Y,Y,12,992,0,Y,0,208,0,0,24670.2468,4706
22,M,S,75,N,50,12,P,360,N,Y,0,13,0,Y,0,180,0,1,13065.39039,4707
25,F,C,24,Y,31,28,P,48,Y,Y,72,205,343,Y,0,400,0,0,2404.319694,4708
23,F,C,30,Y,31,28,P,24,N,Y,60,950,0,Y,0,220,0,0,14355.17086,4709
55,F,S,20,Y,50,8,A,12,Y,Y,0,205,0,Y,0,350,0,0,13876.8981,4710
3,M,S,24,N,50,23,P,120,Y,Y,12,999,0,Y,0,300,0,1,28096.41608,4711
20,F,S,28,Y,31,8,C,168,Y,Y,24,514,0,Y,0,2067,0,0,16310.74958,4712
24,F,S,29,N,31,20,O,12,N,Y,24,205,0,Y,0,200,0,0,24967.79455,4713
25,M,S,31,Y,31,12,P,444,Y,Y,12,63,0,Y,0,200,0,0,22997.32141,4714
24,M,S,21,Y,31,18,C,252,Y,Y,12,63,0,Y,0,214,0,1,1918.895231,4715
9,F,V,65,Y,5,18,P,216,N,N,12,999,0,Y,0,386,0,0,22544.3183,4716
1,F,C,46,Y,31,18,P,432,Y,Y,0,720,1309,Y,0,0,0,0,23180.07031,4717
21,F,C,44,Y,31,18,P,348,N,Y,12,72,0,Y,0,900,1,1,8412.785233,4718
25,F,S,46,Y,31,20,P,84,Y,Y,84,72,0,Y,0,480,0,0,15118.23383,4719
22,M,S,26,Y,31,12,P,312,N,Y,24,801,0,Y,0,800,0,1,17219.16038,4720
55,F,S,36,Y,50,8,P,432,N,Y,96,704,0,Y,0,531,0,1,24307.45552,4721
2,F,C,40,Y,31,23,P,240,Y,Y,24,107,0,Y,0,840,1,0,21776.62808,4722
25,F,C,53,N,31,28,P,240,Y,Y,120,44,0,Y,0,220,0,0,22181.88253,4723
25,F,C,60,Y,31,25,P,0,N,Y,60,131,1300,Y,0,500,0,0,18118.66664,4724
10,F,S,42,Y,50,20,P,264,N,Y,0,703,0,Y,0,509,0,0,11580.91704,4725
22,F,O,22,Y,50,25,P,60,N,Y,24,205,0,Y,0,200,0,0,8435.789068,4726
3,M,C,34,Y,31,8,P,48,N,Y,60,522,800,Y,0,502,1,0,18753.01228,4727
25,F,C,35,Y,31,25,P,12,N,Y,24,950,0,Y,0,1000,0,0,24109.58032,4728
24,M,D,64,Y,31,18,P,264,N,Y,108,13,0,Y,0,625,1,0,18890.68579,4729
20,M,O,52,Y,31,3,A,24,Y,Y,24,863,0,Y,0,2288,0,1,23855.81082,4730
25,F,S,29,Y,50,8,P,12,N,Y,0,501,0,Y,0,500,0,0,2137.904995,4731
16,F,V,50,Y,31,28,P,12,N,Y,12,855,0,Y,0,326,0,0,10191.18771,4732
55,F,O,31,Y,5,8,P,96,Y,Y,24,855,0,Y,0,228,0,1,5837.092144,4733
20,M,C,26,Y,50,8,O,12,Y,Y,12,26,0,Y,0,277,0,0,18694.54208,4734
11,F,S,56,Y,31,12,P,48,N,Y,12,704,0,Y,0,410,0,1,21103.78861,4735
20,M,C,30,Y,31,12,P,372,Y,Y,12,107,0,Y,0,600,1,1,22872.2524,4736
16,F,S,33,Y,31,28,P,12,N,Y,0,999,0,Y,0,1200,0,0,22467.29885,4737
5,F,V,65,Y,23,20,P,240,N,Y,0,13,0,Y,0,180,0,0,29651.93659,4738
23,F,C,39,Y,31,8,P,48,Y,Y,12,205,0,Y,0,350,0,0,802.5837033,4739
25,M,S,29,N,50,12,A,12,Y,Y,48,999,0,Y,0,477,0,0,24216.27629,4740
25,M,C,25,N,50,8,P,120,N,Y,0,38,0,Y,0,350,0,0,26084.52195,4741
9,F,S,18,Y,5,18,P,216,N,Y,12,60,0,Y,0,273,0,0,1019.181602,4742
19,F,S,30,Y,31,12,P,96,Y,Y,36,203,0,Y,0,250,0,0,24348.27867,4743
19,F,S,28,Y,31,8,C,336,Y,Y,12,4,0,Y,0,280,0,0,23998.21566,4744
